gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Move,0.0,0.0,0.0,0.2516316706857569,0.07088737478621039,-0.0702445148143848,0.4796727444616427,-0.026626586622890115,-0.07598440304950894,0.6372067259016783,-0.22296709725362468,-0.08090586620463748,0.754532176256963,-0.37057011835916437,-0.08426639086902117,0.5654819119129543,-0.36507769483955355,0.026979219270999097,0.7367090602089346,-0.577907061695171,-0.01923390909122934,0.8257834772591095,-0.7139424086081771,-0.07457315817923298,0.9034180713491659,-0.8325492336286361,-0.11572252201712524,0.49644388203229484,-0.4844952438796334,0.02619879687942321,0.6787024926356054,-0.7075231318045343,-0.00914541990365441,0.7885626849958264,-0.8572997601630825,-0.060723644463712596,0.8761047954843708,-0.9846829316696498,-0.10169165855242772,0.40146268352376535,-0.5595515502166383,0.00796197458636638,0.5649317972284906,-0.7749168149177581,-0.0337977430102976,0.664402782086434,-0.896309788170408,-0.07285187747789945,0.7518723799356982,-1.0,-0.10051811577024315,0.2764647962040451,-0.6099786387578421,-0.020085178682590632,0.3990621335181224,-0.7785292255922729,-0.062106483154984855,0.4869594468975767,-0.870907874600022,-0.08617210515123055,0.5777390013864635,-0.9515002210817687,-0.10277951851907191
Move,0.0,0.0,0.0,0.22605874966230075,0.054834352267838025,-0.06432930429061329,0.4290406339740447,-0.06504612721505688,-0.07609036050127758,0.5518393352077726,-0.25924020171901424,-0.08724827961105235,0.6455911487777789,-0.3985032419127285,-0.09990573188289273,0.48755065488638294,-0.36730495992635653,-0.012784601900578165,0.6198344523268728,-0.587309887833822,-0.0679083143440448,0.6957582473659459,-0.7193200238140502,-0.12378546154839538,0.7661815471127965,-0.8346009145395783,-0.16616461368565635,0.41589562842076827,-0.4770943606727969,-0.022499706859378858,0.5600819483495262,-0.7093959185919693,-0.070669537215539,0.6520914839755456,-0.856003542089833,-0.12451944928866214,0.7311713911207612,-0.9757525690157193,-0.1669328481940163,0.32007584474840156,-0.5418668264275923,-0.04559515739394425,0.4578251168189232,-0.7712586676138922,-0.09998427822523472,0.5450978577360642,-0.8987262484866071,-0.14097730004560874,0.6249329604466636,-1.0,-0.16879249225901463,0.19806811018500917,-0.5787884852062717,-0.07626562015447297,0.30194990044126035,-0.7542197396463913,-0.12785811441358583,0.37930679100669396,-0.848352778139102,-0.15410918848478786,0.4560400636375462,-0.9277366146026156,-0.1716563850807795
Move,0.0,0.0,0.0,0.2213961565991639,0.006394899013866463,-0.06854993325054237,0.4019615937518472,-0.12671506036768396,-0.08634558784462949,0.49504085417203625,-0.31536817095884956,-0.1040826408783536,0.5850741496701202,-0.44798083971279673,-0.1227114532104911,0.4459306526065998,-0.43405730042025603,-0.012938298571832086,0.5507577459955302,-0.6386101899587976,-0.0752139836372349,0.6049727148263204,-0.7622573883435364,-0.13602436514146965,0.6566926152820425,-0.8717453249775107,-0.1808133373030063,0.36401051728994316,-0.5253150364843323,-0.02285773911299581,0.47816025441752263,-0.7429629666855962,-0.07974096165378237,0.5489365806076278,-0.8836126943603462,-0.13877611074404925,0.6144248264328874,-0.9985772893257452,-0.18411760976657882,0.259960829388871,-0.5695042625081874,-0.04779481385532244,0.36818507826583896,-0.7881466543085878,-0.11249610040337166,0.43711535060544776,-0.9066413426559771,-0.1577832680915422,0.504398916107454,-1.0,-0.1873017176216887,0.12985316046381565,-0.588594431254357,-0.0804012537629671,0.21016798994314662,-0.7518961299158602,-0.1405988466178724,0.27829405383518047,-0.8444812107662703,-0.17236071285052257,0.35048244130929584,-0.9249387899373074,-0.19329701023223236
Move,0.0,0.0,0.0,0.23715140024744477,0.030466889701264106,-0.05280446968899774,0.4318399496677291,-0.1163238145991458,-0.06631226528895004,0.5284571603360837,-0.33092622408270994,-0.08209392643255842,0.5842817187346084,-0.4983443927508475,-0.10571479022847353,0.4574705056060997,-0.3853494213325402,-0.02179957574934572,0.5420595947142063,-0.6179996710106679,-0.09053887682151504,0.5796113089904256,-0.7651061431313233,-0.15616571227408205,0.6154973509926676,-0.8890597229986056,-0.20297808317822738,0.36547117597248685,-0.47617144084344193,-0.04164562531345868,0.4654800022250256,-0.706901950816214,-0.10374704809703003,0.5190439203140669,-0.8555263954382687,-0.16867096961175315,0.5712596015274539,-0.9697257155666865,-0.21690901554852643,0.2552455752900186,-0.5118744065953189,-0.07335435073112445,0.34994519028197435,-0.7565313375441268,-0.1372944756255757,0.40965234689578556,-0.8941750187513199,-0.18692640838787472,0.4731621770898833,-1.0,-0.2202306821879957,0.12060544042583274,-0.5188140327648123,-0.1106431311228838,0.18425546629115985,-0.7069277982764152,-0.16728232374589955,0.2368373000052767,-0.8093054191880348,-0.19506698855496366,0.30167940597057274,-0.8926921845022678,-0.2142874488088953
Move,0.0,0.0,0.0,0.2059606508805524,-0.08784164421411057,-0.03494102381430797,0.33893054634344977,-0.26285191805410346,-0.04102640972971648,0.38859362684663684,-0.4524815476837331,-0.051666079617809696,0.426549551136243,-0.5928797854547407,-0.06436976083772983,0.31934827006021904,-0.520919286964277,0.016187957220620587,0.37859074142774524,-0.7238170469548838,-0.02810464830014756,0.40241415878797415,-0.8350951875959465,-0.07760377205713782,0.42701311678951553,-0.9365356236814197,-0.1147969152526081,0.23883504022723612,-0.5560246672087756,-0.00012407899279174016,0.3043971535529999,-0.7592229104758194,-0.03804828582658162,0.3403778025099397,-0.8875481558925625,-0.08451578052103324,0.37163505821426296,-1.0,-0.12268370190773309,0.15184967841943997,-0.5477842106380773,-0.027513446579388656,0.21160218192628566,-0.7490013827526896,-0.06828202037054179,0.25023621712839617,-0.8651394181946271,-0.10042728559799649,0.28773447151242165,-0.9661377231671657,-0.12479616579315572,0.04949560129756413,-0.5104846129728933,-0.06037008935078978,0.0943762311432879,-0.6668937029167713,-0.09749227747260693,0.13641121341232637,-0.7645034019213642,-0.11646877192598243,0.1807357443443916,-0.8586872718052105,-0.13136640201028413
Move,0.0,0.0,0.0,0.19566327045107315,-0.08668879843182936,-0.029772491804354147,0.3138838422362975,-0.27331505593657013,-0.027035583333229904,0.35115809837778444,-0.4630188648729174,-0.02922666535167573,0.38465037731597024,-0.5950425768381883,-0.03356221172349815,0.2765675933551702,-0.5060483672570041,0.02923270567405491,0.32064399130175447,-0.7020107507259337,-0.005808825471234221,0.3479823365481325,-0.8192730891135624,-0.047610561248069214,0.3744877445991832,-0.9301541386865275,-0.08091656743259622,0.20664334884206725,-0.5341018556796252,0.012913268097139264,0.25653997947519597,-0.7399057394526856,-0.020495229357818164,0.28852188381963234,-0.8772725647401872,-0.06352715229207985,0.31424989031710754,-1.0,-0.09773559743148844,0.13120948151242845,-0.5215555747602785,-0.014253332263706005,0.18141730660126842,-0.7275178812587573,-0.0535402789204555,0.2108944560717458,-0.85017253559859,-0.0863230717669582,0.23882235599924745,-0.9566912117964718,-0.10855454938818934,0.04062081442726336,-0.48001053033712376,-0.046244716335148615,0.08414341485153617,-0.6394218876096963,-0.08317333617994306,0.12056047349103571,-0.7350699490894055,-0.10358807976262915,0.1590790203006154,-0.825614187661169,-0.1181328156219638
Move,0.0,0.0,0.0,0.215244924035059,-0.09894549377337125,-0.017338049556077654,0.34071884856227375,-0.2824048640207631,-0.012310508613696218,0.3853215319003366,-0.4780943503669286,-0.016004965081951067,0.4152305096828612,-0.6131130654358389,-0.022384092294431165,0.3161409727660088,-0.5302590477915075,0.05945028214376293,0.3628171747207194,-0.7320443195155975,0.028378002273054453,0.3827579654603614,-0.8428833602866328,-0.017009482503291717,0.40542985435180434,-0.9451928888258958,-0.052272716768234535,0.24092796708548925,-0.557603053835096,0.039303539822492115,0.2954156236922564,-0.7644037371717536,0.013916153793492569,0.3249048185994931,-0.8899079760051225,-0.030312574158495992,0.35057481244528743,-1.0,-0.06697704362350772,0.16011303823326617,-0.5489014426698753,0.007949143832783724,0.21309481662504806,-0.7525540555773655,-0.02275279506195667,0.24207579520096428,-0.8678808182011912,-0.05269429390915982,0.2690999953524756,-0.9661754076094731,-0.07484421461516597,0.06338761568245382,-0.5157748321596243,-0.02777078671558501,0.10803667388622278,-0.6801647974015621,-0.05348145581054136,0.1414606055051784,-0.7740167850915447,-0.06580437182997584,0.17779521240742469,-0.8626379489139699,-0.07606735169816482
Move,0.0,0.0,0.0,0.18807105168302743,-0.10387804285871395,-0.03236831653127817,0.29464536375063916,-0.2907029559725982,-0.03794803172843143,0.32627347094666526,-0.47137377365704425,-0.04896099340668384,0.35747622656632305,-0.6093209016630222,-0.061171341858168686,0.2590731421499971,-0.5560710404393701,0.024096157802890258,0.2973662284601766,-0.7625892195511341,-0.019026535835603972,0.30956860847140316,-0.8670507781137992,-0.06645342640013245,0.3217241064467166,-0.9621674518905733,-0.10062958354189032,0.17933312361904422,-0.5781549890994248,0.0085833763431493,0.22360392048264605,-0.7865970383102028,-0.02685439429833599,0.24787235115869655,-0.9038880617606072,-0.06813157991852133,0.2674820928442001,-1.0,-0.10060030736689424,0.09574436099207809,-0.5609964651246091,-0.018778345587599506,0.13415660999311174,-0.7604250162744413,-0.05613415822971695,0.16242687920793253,-0.8662375705508132,-0.08302020270751759,0.19058702081376674,-0.9570452130053178,-0.10266864466035415,-0.0006832529687898657,-0.5151292696847956,-0.051829490726502093,0.02426351157592257,-0.6667396500501974,-0.08537388545457199,0.0547552062525979,-0.7615076198617803,-0.10137499034469459,0.09057097350447184,-0.8546395371267326,-0.11317482608690624
Move,0.0,0.0,0.0,0.17735236288040437,-0.10943261608171517,-0.022811918549554562,0.27402654901665724,-0.29816507123205227,-0.021713631354535076,0.29789974483449105,-0.46791814000839344,-0.028452985261582152,0.32013432354875293,-0.6047665125126477,-0.03701888024660939,0.22127593260400505,-0.5757061650226164,0.040745064285547604,0.2523629988536684,-0.7828482654879005,0.006841875950103559,0.2599150162432594,-0.8728368135020649,-0.03721645558460314,0.266341353431396,-0.9514565991778693,-0.07020035194086109,0.13486975445411797,-0.5846820458127843,0.021213179592115213,0.1680346271548693,-0.7966668165307615,-0.009333942191980272,0.18419492055477732,-0.9101182623407545,-0.05470932918639302,0.19801754007306674,-1.0,-0.09141851991873559,0.04984181098038258,-0.557848853871847,-0.009602091416243031,0.07324285764976123,-0.7513266963624173,-0.044693830612496654,0.09834998601525946,-0.8514694895500179,-0.07929626563109037,0.12258048667515073,-0.9316275194355964,-0.1055142294126981,-0.04361946406024681,-0.5061897218671748,-0.045033339093285184,-0.02990046191616026,-0.649296851571665,-0.0774798072265909,-0.005738610341662841,-0.7384188143195709,-0.09689473290764725,0.0239431323954519,-0.8225154889177047,-0.11245491974439885
Move,0.0,0.0,0.0,0.17686760905381357,-0.12676058887448347,-0.03165368202678178,0.2633350111990165,-0.3031000141548907,-0.0379596030894505,0.28121258127231935,-0.4721486105270703,-0.052354104237641245,0.30016451634207214,-0.6137743687666053,-0.06989000397798666,0.2013128001740581,-0.5575355450923256,0.04157551308951717,0.2274886426008011,-0.7677252769991094,0.006110454142439346,0.2338539474897514,-0.8609976803459524,-0.043880166044503476,0.23863268410291996,-0.9492395896519422,-0.08294235695576038,0.1150035480317022,-0.562983600651487,0.022968504895557625,0.14479470572954498,-0.7799182388275013,-0.011663906149073828,0.15795084141438648,-0.9014955622064521,-0.0699123521042065,0.16843890690731256,-1.0,-0.11888475073964813,0.02832607220711258,-0.5444104394930657,-0.008308753903320514,0.057984214271429364,-0.7411614550689791,-0.04803345895977122,0.08216037454968235,-0.8507888856232597,-0.09789876123702265,0.10104057840493258,-0.9325954654805038,-0.13667120872416236,-0.06572973736704449,-0.5045190923720654,-0.044659050283304184,-0.04912750381114097,-0.6623313844543305,-0.08209726550415074,-0.02856603820227613,-0.7586985216698344,-0.11228172953673894,-0.004403841462534818,-0.8476912556132778,-0.13817086690191127
Move,0.0,0.0,0.0,0.16430377820859443,-0.15202323838894524,-0.02339755353612818,0.24367770601832167,-0.3426041801999325,-0.023639790762648206,0.2652493761394944,-0.5126813615674533,-0.03250853664208157,0.27596608946859824,-0.646646020764126,-0.04339460348174223,0.18629465687961955,-0.5921967465791855,0.05390301867801052,0.2143440658519364,-0.8003447235620704,0.021619026130407934,0.22501894788927415,-0.8974911024210203,-0.0237702600064807,0.23093949814883363,-0.9833318634428544,-0.05674379714408025,0.1065179580049656,-0.59310723572818,0.03642046269546671,0.1368066055086859,-0.8070778756405219,0.004262384262347834,0.15216358922177253,-0.9172378956099587,-0.04432336418599574,0.1598510637423538,-1.0,-0.08103967087174253,0.022217789720945243,-0.5710492900112881,0.006968768657226588,0.048460129036364034,-0.7666292292410634,-0.02546310692407822,0.07024764651567994,-0.8750344423261865,-0.05987999814417477,0.08522424996862653,-0.955617737015625,-0.08465512070617175,-0.075248066409125,-0.5266744028214311,-0.027621577212744688,-0.05833347294658671,-0.6822926034584258,-0.05380025584811312,-0.040232904409808416,-0.7780740388575822,-0.06957660616379185,-0.022448441352370892,-0.8652515045830553,-0.08209068866289648
Move,0.0,0.0,0.0,0.1754503399273873,-0.16187779622702697,-0.008038085614153733,0.2417456093822529,-0.35090757525150174,-7.904771448346357e-05,0.24403655270700217,-0.5266381190277114,-0.0029361009335312715,0.25009917356580713,-0.6499078576493404,-0.008775371501637784,0.17781885646531725,-0.5657199739688326,0.07297930966958296,0.19060542941448783,-0.7728280205520434,0.048570284347492186,0.19267096639925413,-0.8774249725986337,0.008421582243988732,0.19883210785069125,-0.9695938600880124,-0.02259137380161826,0.10008542978642135,-0.5735023694568193,0.05068393239578671,0.11608180991209101,-0.7815028475376591,0.03067710203518776,0.12977648571508868,-0.9027562049951299,-0.012993192957458715,0.14477031694691056,-1.0,-0.0491039668986157,0.021160457657928355,-0.5502504648385438,0.017711413646837346,0.03441205198335117,-0.7524877494396707,-0.007653024068036537,0.05090699018753703,-0.868708720994801,-0.03861027333965802,0.07031403203831166,-0.9591869303396725,-0.06188548257054651,-0.06876538861881339,-0.5006395480464453,-0.018867964044652782,-0.06294201713129974,-0.6640655697901386,-0.041168821395819566,-0.046503077906595164,-0.7650923257055271,-0.054193794851154053,-0.02215459625728313,-0.8563939603429018,-0.06479229713441842
Move,0.0,0.0,0.0,0.16664362422873574,-0.15680214104806633,-0.015383132570492989,0.23657671915083311,-0.33632211135407436,-0.011721327055978526,0.23986279364734694,-0.519724014882295,-0.015991061834398076,0.25475327164734535,-0.6464941487806984,-0.02200888364477423,0.17355432323824962,-0.5444482209677984,0.05858359292347315,0.18364878297152248,-0.7511560573844952,0.0322239509200593,0.18273009835332588,-0.8613034924402531,-0.007214772730333522,0.1843020828848526,-0.9594264652516916,-0.03717045570418254,0.09617473245590226,-0.558472748996718,0.04162452017078607,0.11305083571847079,-0.7706795362025224,0.021953743013980453,0.11983146306288285,-0.8974133013787757,-0.0179908602019238,0.12521847306454886,-1.0,-0.0511617003354505,0.020454839005561474,-0.5389669197056166,0.014552611117728653,0.032527008455995314,-0.7473649390008282,-0.008567134303890467,0.04215862271649217,-0.8660745874356227,-0.035402858925274686,0.05459565602355623,-0.9609258727891627,-0.05614614067296293,-0.0648901437286551,-0.4904993933643662,-0.016741694877468002,-0.05937086924187527,-0.6491077763013384,-0.03703716500604481,-0.04555150359261469,-0.7489137117302768,-0.04814682352246301,-0.02424039511407611,-0.8406425818369788,-0.05717109015119211
