gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
flat,0.0,0.0,0.0,0.20448182536550416,-0.023839473376049473,-0.057669609633527644,0.3710764040716251,-0.1433291379657937,-0.06863519576692431,0.482941651367325,-0.2969243906867576,-0.07789946809041064,0.543182297066624,-0.441142805733843,-0.08850217481272982,0.33138792968901526,-0.4487059406732172,0.00492730397412815,0.40075363637472894,-0.6673012835420727,-0.032077254894106955,0.4307357324570837,-0.7945602394619391,-0.07872280745242217,0.4602558888882616,-0.9135805886639117,-0.11606002107579011,0.25004002020041244,-0.5056418921441485,0.0005291992124721185,0.32216461660648005,-0.7356792789334211,-0.030788154270483873,0.36240772816932215,-0.8773542486155014,-0.0785082110791356,0.3977738387904375,-1.0,-0.1189461763993327,0.15701313263559472,-0.5221812074608945,-0.015946504733434275,0.22462669211690378,-0.7438019682107574,-0.05228117306750306,0.26909509910531404,-0.8734049514321404,-0.0866136789221078,0.3112728390594242,-0.9841291449590847,-0.1127216124465061,0.05313890406024283,-0.5122558335247079,-0.0395602327639833,0.1070538084570378,-0.6901928381779782,-0.07313622764157976,0.14804314423462345,-0.7963935197688863,-0.09080957384208288,0.19288225028077882,-0.8916537985862989,-0.10489662747570765
flat,0.0,0.0,0.0,0.19995174200401883,-0.02382382913878686,-0.057614074371232865,0.3644939302839583,-0.1419339604819022,-0.06813694626926806,0.47547726351611236,-0.2943105308714809,-0.07676571900754145,0.5388725587511201,-0.43358441203303977,-0.08678142211050523,0.32712850517187814,-0.44770209576158704,0.003656526338429689,0.3952636127008594,-0.6647150236673486,-0.03319452944794052,0.4250764711643977,-0.7914329462575724,-0.07930105331104836,0.4537457619086753,-0.9096485456955471,-0.11620466475970068,0.24641578368095068,-0.5042862723035799,-0.00043405254738154963,0.31869033271650204,-0.7345266571062798,-0.03223843885573988,0.3580302945323401,-0.8765257649766733,-0.07993780900553267,0.39143459532915875,-1.0,-0.12005539415221804,0.15419526076759932,-0.5209826690731031,-0.016388894427622053,0.222826267680743,-0.7427424767224938,-0.053817670334921755,0.2663348468850623,-0.872417220910264,-0.0886738903203465,0.3062952945373235,-0.9840880901422396,-0.11478372229354311,0.05069871253719359,-0.5115242468341223,-0.03927262392850698,0.1047350734783713,-0.6892773106868084,-0.07420649808332382,0.1454984015331654,-0.7947664266784265,-0.09276101117998758,0.18970267148690895,-0.8903766977848891,-0.1071536402196127
flat,0.0,0.0,0.0,0.19729241658074537,-0.043895397320684,-0.0524354217104607,0.33824257341762254,-0.1892388795457784,-0.054753393925530254,0.4248428506276511,-0.3695712887266374,-0.05724843931411893,0.4904763069710001,-0.5101200231567873,-0.0598904690525908,0.31093843915968433,-0.4646230432889781,0.030789522290399284,0.38231948580789654,-0.6664453010185915,0.00338848975770693,0.41611896674443927,-0.7886023536067125,-0.03656784731071041,0.44969193330245283,-0.9047678017801869,-0.06993056040118795,0.23317534766430373,-0.5200312995193288,0.02678191921519651,0.305725929923219,-0.7437034895535533,0.0034630331162821375,0.35269360149111995,-0.8819248490112473,-0.04133211566301786,0.3917074666353338,-1.0,-0.07879887286996075,0.1429302157145444,-0.5376379934165296,0.009396701408943178,0.20988561604232506,-0.7560760674032506,-0.025643913508622374,0.2554883978567472,-0.8794193517742406,-0.06392193615863168,0.29837764991466204,-0.9863661022348585,-0.09100697221879218,0.03820673468228881,-0.5277104673035379,-0.01470175593506011,0.09388355821678453,-0.6998828232280718,-0.05232347030471443,0.13532693962199865,-0.8011989458733312,-0.07654694874772405,0.18077258099250618,-0.893524045880724,-0.09363501221674936
flat,0.0,0.0,0.0,0.20516439700075398,-0.041685468419542675,-0.047654984840546165,0.3412648798153512,-0.19510110417348456,-0.045189327173251415,0.4194251781541172,-0.38901445416288827,-0.04379393901496781,0.4893481462312637,-0.5224442470961204,-0.042686397321029586,0.31543208230194003,-0.4540461131911176,0.041326014178579,0.3958197576267839,-0.6647431812710033,0.019701328563559845,0.43137750651994333,-0.7826044019889251,-0.0178476889915407,0.46835881241160776,-0.8935892269920608,-0.04980571690151142,0.23688775966241904,-0.5127701145116854,0.03880667690612827,0.3187580102675592,-0.7370079587279299,0.020921178162001258,0.3697108807005353,-0.8798928408211164,-0.02459188769717517,0.41161350035537114,-1.0,-0.06411129225497236,0.14894520364280658,-0.5340592251611425,0.02317084468618308,0.22405376123960377,-0.746253915930575,-0.0038921612463481245,0.27259823525425975,-0.8679251947332987,-0.04372721682005718,0.31641836338970736,-0.9730424311711678,-0.074463836609689,0.04794906515041643,-0.5292184645947976,0.0009923143985471187,0.10814356778218127,-0.6946160730118318,-0.02857377176526659,0.15212777575143338,-0.7941790133512869,-0.052208160808013486,0.20035319062742832,-0.8868793439257483,-0.0712457465331941
flat,0.0,0.0,0.0,0.20118936751386288,-0.03750939265966004,-0.052329135919120424,0.3432733291319449,-0.1826493079985871,-0.05403803441751796,0.41847281768202726,-0.38253301420437746,-0.05624954538804328,0.49083540345053966,-0.5138460516987805,-0.05758983573445368,0.3284883103401883,-0.4486303016971482,0.0376097156939157,0.41429034254803326,-0.6593442468275548,0.010340578698750177,0.44918317081844217,-0.7808113952101046,-0.030237447513655848,0.48180447211528443,-0.8920122091011343,-0.06272353750312908,0.2498332058601552,-0.5132089463640624,0.03656687010726335,0.3391326042609362,-0.7337937939797409,0.015050023738207394,0.39033341631274737,-0.8779787870040443,-0.0310680903766645,0.4316227711084134,-1.0,-0.06975005963357327,0.1638600343584433,-0.5374408357850884,0.021750512754255772,0.24280849421055356,-0.747044076782596,-0.006256277359309541,0.29438266764500837,-0.8691615728740265,-0.043750264407577906,0.3389951226680662,-0.9730332844315752,-0.07201845418790438,0.06328457043623416,-0.5341223336042809,-0.00035131793615103795,0.12568815514692,-0.697522011538706,-0.028679160904905566,0.1717582828981267,-0.7971557955204542,-0.04955197325779681,0.2200310588850675,-0.8903268411061318,-0.06577273209549524
flat,0.0,0.0,0.0,0.20497993183545563,-0.03949162843319785,-0.050640672401174376,0.3467258033963823,-0.18203458615021675,-0.05011422091988108,0.4246426437803261,-0.37947392689726295,-0.05137948590942984,0.5027176040975813,-0.5095255978968732,-0.051659350905841124,0.33910568230584365,-0.44911739088949043,0.05510008235358697,0.4263239606693117,-0.6561946210080475,0.03308375590643,0.4601081363610512,-0.7767980149461879,-0.007444017990290985,0.49212723484241355,-0.8897467871900292,-0.04084929882121029,0.2604171376813808,-0.5153858121672442,0.05404938268228277,0.3536103189707727,-0.7328691576353268,0.03822621132004007,0.40623257637253884,-0.8779211647103007,-0.01002461188833747,0.4484923377167275,-1.0,-0.051687688169454404,0.17295021055239038,-0.5419691384108759,0.03834743934411904,0.25497187072708377,-0.7476524313289924,0.01524040586255219,0.3077517780266877,-0.8696086813671828,-0.024998777269848813,0.3532409650956358,-0.9731666148844254,-0.056712461389089294,0.06980731835831651,-0.541792029044432,0.01512416021449313,0.1343955508322213,-0.6997171796555486,-0.008600215654778724,0.18007247006931612,-0.7983542177928168,-0.029608752997216957,0.2283832800861481,-0.890016775566052,-0.047379207883447225
flat,0.0,0.0,0.0,0.208033069093226,-0.0353636903257968,-0.049408808488692044,0.35429691953890624,-0.17474829510393777,-0.04647243682343389,0.4377358756799981,-0.38228063443384347,-0.04478602218774924,0.5190205811060052,-0.5105803370358768,-0.041790409338081244,0.35143449725500653,-0.4488548227449783,0.061180958365848116,0.44385202339333696,-0.6552618340791326,0.043608258678133026,0.48075573592454557,-0.7773368620063585,0.005537047871305147,0.5156024553230675,-0.89148222449588,-0.026211862973393528,0.2716017424164655,-0.5188003547108088,0.06097021387468047,0.37117797588315,-0.7345344344874062,0.05069397842875208,0.42632813893875404,-0.8780645608521848,0.00563992460641072,0.4689342519802856,-1.0,-0.03398298470181702,0.18443726213560604,-0.5474611320062867,0.046094766674467734,0.27207401463011627,-0.7532197278908987,0.027617669722389677,0.3246359138254258,-0.8749351773951787,-0.010038609013343193,0.36888612510260815,-0.9804058643197064,-0.040231387811862605,0.08157586261888249,-0.5502034738476539,0.023672135223316418,0.15113208015312718,-0.7126792257425195,0.003953091216225422,0.1980688545803113,-0.8112399839842236,-0.014260537019672608,0.2481834992047038,-0.9020271434832495,-0.030140872206518912
flat,0.0,0.0,0.0,0.21666564630795956,-0.036918682512837385,-0.041033071581692976,0.36822229917427474,-0.1762200301515998,-0.03720251446105596,0.4526928860590941,-0.38155510319652874,-0.03648600442742239,0.5318868473211757,-0.5061805040061834,-0.03529984938774319,0.3592341187544481,-0.45278577058765007,0.05415040286406093,0.4487433325935733,-0.6555239031781623,0.029828825816774956,0.490888898242177,-0.7782044684058681,-0.010732725608347296,0.532005272703619,-0.8923420484721404,-0.044230302814426595,0.2815419979643844,-0.5226693731681372,0.04629634516851556,0.37747717585117047,-0.736611809631676,0.02676740592226729,0.43294731887995225,-0.8775283532175736,-0.01821714640491583,0.4779231363785939,-1.0,-0.05632027107011063,0.1961867600805063,-0.5488626189036756,0.025091009378030917,0.28232926847933393,-0.75917701055306,-0.002037076001360772,0.3347428313423584,-0.8792229458266053,-0.03643900614736454,0.38074736173501794,-0.9828945153168597,-0.06251383845778827,0.09435145362852311,-0.5448485915223497,-0.0028214197733024697,0.1627665049398116,-0.7113128764167043,-0.030229200707449635,0.21007323624620236,-0.8088867822733082,-0.047644978067730645,0.2593217420584206,-0.8981231777031216,-0.0612396057356498
flat,0.0,0.0,0.0,0.23605620789555112,-0.008706114256560954,-0.04724346418495846,0.3993941029764118,-0.14866963081459797,-0.05168211891434988,0.4973531523677683,-0.36367514561564424,-0.05967163073985375,0.5782468465257149,-0.49772986208452763,-0.06921085587375217,0.4102644456765422,-0.42866068383532974,0.03926754128617469,0.5065885175953966,-0.6481407750281273,0.000497988607830226,0.549208484771364,-0.7738440554159456,-0.05292474291734854,0.5913696426306174,-0.8863747464396832,-0.09438201526236999,0.3297194031289926,-0.5052802589881773,0.030614144037331294,0.4317082486485675,-0.7290847564259979,-0.0009898899371021885,0.48829048280887727,-0.8731301346828624,-0.05514990388591437,0.5343423318183274,-1.0,-0.10108443864299242,0.23967520963554892,-0.5374260560221588,0.008177752363406404,0.33545629791860226,-0.751148900418619,-0.02785472917381623,0.3911052048577671,-0.8789857824437662,-0.0672222437600797,0.4404789755866812,-0.991570514961096,-0.0979797264322231,0.1324817829780558,-0.5420418121110643,-0.02134019754462426,0.20606752598239927,-0.7147240445720803,-0.05329847640011434,0.25948680142724867,-0.8152229453661247,-0.07319270499582983,0.3179525841713552,-0.9083365376217712,-0.09043212669454663
flat,0.0,0.0,0.0,0.24762392329523972,0.02038944343886948,-0.05158702912669599,0.430519040767366,-0.1124259809662499,-0.058355624507325954,0.5380051827201049,-0.3330235962279383,-0.06718285053504602,0.6149450736823099,-0.47804748739039715,-0.0779095946967355,0.4533008472454938,-0.4062383678390663,0.026368034624615563,0.56089580914385,-0.6398003243022903,-0.020617500361049323,0.6042480416075523,-0.7738099402569072,-0.07882187162893889,0.6454131921613611,-0.8950058243283694,-0.12193915015207103,0.36491223917513854,-0.4891125592042298,0.018610483002171968,0.4740197878440475,-0.7238937389465014,-0.018674438538542507,0.532884780100969,-0.868819912101972,-0.07450832334671253,0.5752184620631047,-0.9923773670432877,-0.12040870601796884,0.2666946449484818,-0.5255028287949097,-0.0029027637478664186,0.36769369374275884,-0.7536144665382333,-0.041909879655221575,0.4292834787861852,-0.8857118259316569,-0.08068135470591868,0.4839220886894078,-1.0,-0.11067735931720316,0.15124684196976879,-0.5345299617234482,-0.03191794178355538,0.2287209875446722,-0.7173580486227207,-0.0664246588229993,0.2848630722499503,-0.8226239075849492,-0.08522113771748083,0.34566954220841856,-0.9189371003956689,-0.10082468335199957
flat,0.0,0.0,0.0,0.24596340299921785,-0.00023453691640843474,-0.04110705976043409,0.4174760192677622,-0.13421939819511314,-0.040518670149022946,0.520302897650205,-0.3511212743774888,-0.043932913840888675,0.6002799861454813,-0.482281629341513,-0.04871446270153113,0.43157411135512946,-0.4218859088803542,0.0523277844671082,0.5367141152099962,-0.6504056800651528,0.01856718884602744,0.5829536227892662,-0.77680413466814,-0.03166145191601627,0.6277214214867648,-0.8841308564016923,-0.07009600618137918,0.3477090908418777,-0.5021088298528117,0.04432576212531049,0.4559661560354389,-0.7360134002318054,0.017533795856730188,0.516992784909213,-0.8795627262513659,-0.03497041263816817,0.5640103512518921,-1.0,-0.07878571317350587,0.25449956096209014,-0.5378684188340538,0.022957548690760717,0.35256720884331505,-0.7637016949194313,-0.006566672935355402,0.4130644866645123,-0.8900511678634313,-0.043961361325618876,0.46528612322902296,-0.9956112638921278,-0.07319716388394017,0.14475384354559848,-0.5452756368411492,-0.005190112707142972,0.220599837405537,-0.727526737362501,-0.030081032888705762,0.275731826546601,-0.8305342420303914,-0.046142341572866376,0.3352343762113847,-0.9223817326548193,-0.06026940741540893
flat,0.0,0.0,0.0,0.26640004761207464,0.023080081625592688,-0.03125986922302076,0.4559454507775925,-0.09916327773167856,-0.02724374443271512,0.5741911299390035,-0.3100130505039087,-0.02970311400838535,0.6568903492208661,-0.4436397418671983,-0.03525260209294988,0.4764628510213047,-0.3808163158701492,0.05211312968900909,0.5919668753548427,-0.6108886074410137,0.013612846115913419,0.6426743770824931,-0.7436264259002835,-0.0416228277996595,0.6901164697530595,-0.8579655172118507,-0.08372335722173797,0.3961658578608306,-0.47510106861704904,0.03658525315649543,0.514452748013095,-0.7098671314838269,0.0052422804753950725,0.5791268151033037,-0.8592136215062713,-0.05204843243447232,0.6301368162079722,-0.9885965441854611,-0.09962831097551332,0.3017357427098292,-0.520725381945604,0.009074780948652458,0.41056883156029733,-0.750900968597439,-0.023982610346922617,0.47604057216697454,-0.8850221918509708,-0.06503603271633408,0.5324310160125573,-1.0,-0.09728904534680702,0.1847887984887448,-0.537917750997413,-0.024150869604302704,0.2700460963664965,-0.7193488706261758,-0.05191401837234027,0.3295939443606666,-0.822328607235494,-0.06951848395249255,0.39167450210700555,-0.9155193954979187,-0.08506397216250974
flat,0.0,0.0,0.0,0.2739579342637688,0.040625481886737556,-0.03830511153399737,0.4694355487272948,-0.07814679411264912,-0.036337136607178626,0.591624988696821,-0.2941113386065485,-0.039834501273725016,0.67418035024784,-0.4294996153642856,-0.04599360419337438,0.49057522369373474,-0.37294265760781486,0.05197473060591393,0.6126454069341017,-0.6064856658216767,0.010796249559870782,0.6665769692977264,-0.7401577159322185,-0.04722800553333075,0.716048417358363,-0.8532607104992663,-0.09068316934424288,0.4103056161182677,-0.474164318299268,0.0403335244409526,0.53514819068321,-0.7100831782923048,0.006721733806215215,0.6079550790916743,-0.8598899430756616,-0.05373793701422412,0.663650374217132,-0.9885917615005205,-0.10319953574678283,0.3151018334520804,-0.5264678952585184,0.015559955920317038,0.42909805218377417,-0.7564526408812942,-0.019785047271875446,0.49908460631518986,-0.8880823649002546,-0.062484522580490455,0.559128185257684,-1.0,-0.09492879626987866,0.19851986236113472,-0.5510911335461316,-0.015569394929922282,0.2896524256076087,-0.733605148395997,-0.04508200553726229,0.35328440895185564,-0.8339343493890168,-0.06420571143247626,0.41960425549946073,-0.9224953575059006,-0.08024318190769904
